publishedAt,authorDisplayName,textDisplay,likeCount,original_text,processed_text
2024-11-05T20:24:56Z,@GabRielingatdosa,mantap pak ya allh beri kekuwatan amplindungi pak presidenkami pak prabowosya merinding pidato bapak sukses pakampjngn trpengaru sikit sama wkil bapak jln trs pakini kesemptan bapak tunjukan direpo lik indonesia inipak merdeka selalu suksespaksaya selalu brdoah untuk bapagar allah trs lindungi bapak amin,1,Mantap pak ya allh beri kekuwatan &amp;.lindungi pak presidenkami pak prabowo.sYa merinding pidato bapak sukses pak.&amp;.jngn trpengaru sikit sama wKil bapak jln trs pak.ini kesempTan bapak tunjukan di.repo lik indonesia inipak merdeka selalu sukses.pak.saya selalu brdoah untuk bapa.Gar allah trs lindungi bapak amin🙏🙏❤️❤️,mantap ya allh kekuwatan amplindungi presidenkami prabowosya rinding pidato sukses pakampjngn trpengaru sikit wkil jln trs pakini kesemptan tunjuk direpo lik indonesia inipak merdeka suksespaksaya brdoah bapagar allah trs lindung amin
2024-11-05T20:12:54Z,@GabRielingatdosa,saya bangga prabowo presidenku jls aman untuk negara apalagi bks mantan mlitertapibapak kami mohn bawlah ini semuwa dari htiybapak supaya rakyatbapakmakmur yg korupsi buwang trs pakyah polisihukumhrs membela ygsusah jngn bela yg kayainsah allah bpak pra bowo seht dibrikan allahkekuwatanamppanjang umur seht selalu sukses amin pak,0,Saya bangga prabowo presidenku jls aman untuk negara apalagi bks mantan mliter.tapi.bapak kami mohn bawLah ini semuwa dari htiy.bapak supaya rakyat.bapak.makmur yg korupsi buwang trs pak.yah polisi.hukum.hrs membela yg.susah jngn bela yg kaya.insah allah bPak pra bowo seht dibrikan allah.kekuwatan&amp;.panjang umur seht selalu sukses amin pak❤🙏,bangga prabowo presiden jls aman negara bks mantan mlitertapibapak mohn bawlah semuwa htiybapak rakyatbapakmakmur yg korupsi buwang trs pakyah polisihukumhrs membela ygsusah jngn bela yg kayainsah allah bpak pra bowo seht dibrikan allahkekuwatanamppanjang umur seht sukses amin
2024-11-05T20:04:28Z,@GabRielingatdosa,yg di tombakan dulu bambu runcing makanya bacaan nya allah wkbar ingat bukanhomsanti swastu sumpahnya juga hrs ingat allkurraan bukan sumpah serapah,0,Yg di tombakan dulu bambu runcing makanya bacaan nya allah wKbar ingat bukan.hom.santi swastu sumpahnya juga hrs ingat allkurraan bukan sumpah serapah😊😅😂,yg tombak bambu runcing baca nya allah wkbar bukanhomsanti swastu sumpah hrs allkurraan sumpah serapah
2024-11-05T19:59:06Z,@GabRielingatdosa,santuni ampbela kaum yg lemah itu lh dulu sipat presiden indonesi bisa buktikan baru,0,"Santuni &amp;.,bela kaum yg lemah itu lh dulu sipat presiden indonesi bisa buktikan baru❤",santun ampbela kaum yg lemah lh sipat presiden indonesi buktikan
2024-11-05T18:34:53Z,@JaloelAlfaskami,kami persilahkan untuk menggunakaan tangan besi brbruntuk memberantas seluruh tindakan korupsi,0,"Kami persilahkan untuk menggunakaan tangan besi ,<br><br>Untuk memberantas seluruh tindakan korupsi !",persilahkan menggunakaan tang besi brbruntuk memberantas tindak korupsi
2024-11-05T02:40:38Z,@arifincanggih5307,semoga di diridhoi oleh allah swt aamiin,0,"Semoga di diridhoi oleh Allah swt, Aamiin.",moga diridhoi allah swt aamiin
2024-11-05T00:04:47Z,@IdarMijaya,kami dari rakyat kecil mendukung apa yg dikatakan bpk presiden kita yg sekarang yg begitu semangat untuk memahukan negara indonesia sy sebagai rakyat biasa sangat terharu dg pidato bpk tanpa memakai konsep bisa tertata apa yg disampaikan mudah mudahan apa yg menjadi tekad untuk memajukan inegara indonesia secepatnya tercapai,0,"Kami dari rakyat kecil, mendukung apa yg dikatakan Bpk presiden kita yg sekarang yg begitu semangat untuk memahukan negara Indonesia. Sy sebagai rakyat biasa sangat terharu dg pidato Bpk tanpa memakai konsep bisa tertata apa yg disampaikan. Mudah mudahan apa yg menjadi tekad untuk memajukan inegara Indonesia secepatnya tercapai.",rakyat dukung yg bpk presiden yg yg semangat memahukan negara indonesia sy rakyat haru dg pidato bpk memakai konsep tata yg mudah mudah yg tekad memajukan inegara indonesia cepat capa
2024-11-04T23:06:48Z,@mariorio5700,timor leste hadir luar biasa bapa presiden,0,"Timor Leste hadir,  luar biasa bapa presiden",timor leste hadir bapa presiden
2024-11-04T19:29:03Z,@keluargacemara131,bismillah sehat terus prrsiden ku bapak jenral purn h prabowo subiantomudahan negara kita maju di bawah ke pemimpinannya amiim,0,"Bismillah sehat terus prrsiden ku bapak jenral purn H prabowo subianto,,,mudah2an negara kita maju di bawah ke pemimpinannya amiim",bismillah sehat prrsiden ku jenral purn h prabowo subiantomudahan negara maju pimpin amiim
2024-11-04T14:44:48Z,@RagilSutejo-ri4gq,imunisasi yang lambat dari sebuah peristiwa yang terencana dan di mengerti selalu jadi momok pak,0,Imunisasi yang lambat dari sebuah peristiwa yang terencana dan di mengerti selalu jadi momok pak.,imunisasi lambat peristiwa terencana mengerti momok
2024-11-04T04:53:57Z,@gamarbone6826,masyah allah presiden yg jujur amanah dan bertanggung jawab semoga sehat panjang umur,0,Masyah Allah presiden yg jujur amanah dan bertanggung jawab semoga sehat panjang umur.,masyah allah presiden yg jujur amanah tanggung moga sehat umur
2024-11-04T02:10:21Z,@andrinugroho4967,alhamdulillah ada presiden seperti beliau yg selalu menyebut rakyatnya,0,Alhamdulillah ada presiden seperti beliau yg selalu menyebut rakyatnya,alhamdulillah presiden beliau yg sebut rakyat
2024-11-04T00:30:18Z,@edisyarwan7929,presiden prabowo luar biasakabinet merah putih semoga sukses selalu salam dari pac prabumulih utarayeess,2,Presiden.   Prabowo luar biasa...kabinet merah putih semoga sukses selalu salam dari pac Prabumulih Utara...yeess,presiden prabowo biasakabinet merah putih moga sukses salam pac prabumulih utarayeess
2024-11-03T23:13:39Z,@muslikahbu6702,saya jg salut dlm pidato setelah pelantikan santai saja jgn terlalu menggebu gebu soalnya praktek ma teori tdk sama kita doakan saja smg semua ucapannya bisa terbukti aamiin yra,0,Saya jg salut ....dlm pidato setelah pelantikan santai saja jgn terlalu menggebu gebu .....soalnya praktek ma teori tdk sama ...kita doakan saja smg semua ucapannya bisa terbukti aamiin3 YRA,jg salut dlm pidato lantik santai jgn gebu gebu praktek ma teori tdk doakan smg ucap terbukti aamiin yra
2024-11-03T15:49:58Z,@diandwiyanti1152,masyaalloh,0,Masyaalloh 😍🥰,masyaalloh
2024-11-03T15:45:24Z,@Julianti-xl5lr,kereeeenn sibapak hafal semua nama tanpa liat tekspas pula cara pronunciation namanyamantapppp pak,0,kereeeenn sibapak hafal semua nama2 tanpa liat teks..pas pula cara pronunciation namanya..mantapppp pak,kereeeenn sibapak hafal nama liat tekspas pronunciation namanyamantapppp
2024-11-03T14:19:25Z,@amosten01,pimpinan luar biasa bp presiden prabowo sehat selalu mu,0,Pimpinan luar biasa BP PRESIDEN PRABOWO sehat selalu mu 🙏,pimpin bp presiden prabowo sehat mu
2024-11-03T13:14:42Z,@astnkrn_,tuntas dan baik bapak prabowo pilihanku,0,Tuntas dan baik👍🏼❤️. Bapak Prabowo pilihanku🇮🇩.,tuntas prabowo pilih
2024-11-03T12:17:16Z,@FerisGeliting,merinding bapak prabowo subianto presiden tercintaku indonesia makin wibawa dengan kepemimpinan bapak prabowo subianto semua negara hadir karna bapak prabowo subianto memang pantas dan elit juga nama besar bliyau mengguncangkan dunia,1,Merinding bapak Prabowo Subianto. Presiden tercintaku Indonesia makin wibawa dengan kepemimpinan bapak Prabowo Subianto. semua negara hadir karna bapak Prabowo Subianto memang pantas dan elit juga nama besar bliyau mengguncangkan dunia .,rinding prabowo subianto presiden cinta indonesia wibawa kepemimpinan prabowo subianto negara hadir karna prabowo subianto elit nama bliyau mengguncangkan dunia
2024-11-03T12:14:39Z,@FerisGeliting,i love bapak prabowo subianto tampa teks satunya presiden ri ya itu bapak prabowo subianto pidato tampa teks,0,I love bapak Prabowo Subianto.. Tampa teks satu2nya presiden RI ya itu bapak Prabowo Subianto pidato Tampa teks .,i love prabowo subianto tampa teks satu presiden ri ya prabowo subianto pidato tampa teks
2024-11-03T07:41:02Z,@FatimahAzza-ju5cx,merinding mendengar pidato presiden kita sampai hafal satu nama undangan,0,"Merinding mendengar pidato Presiden kita, sampai hafal satu2 nama2 undangan.",rinding dengar pidato presiden hafal nama undang
2024-11-03T05:44:53Z,@CimonCimon-ix7db,mantap dan tegas baru x ini ngeliat pidato pemingpin negara yg luar biasa,0,Mantap dan tegas baru x ini ngeliat pidato pemingpin  negara  yg luar biasa 👍,mantap x ngeliat pidato pemingpin negara yg
2024-11-03T04:49:45Z,@balauthasibuan1715,majulah indonesia,0,Majulah Indonesia.,maju indonesia
2024-11-03T04:46:17Z,@balauthasibuan1715,salut dengan pak prabowo subianto sepertinya pidatonya tanpa catatan,0,Salut dengan pak Prabowo subianto sepertinya pidatonya tanpa catatan👏👏👏👏👏👏🙏,salut prabowo subianto pidato catat
2024-11-03T04:27:03Z,@annalembayung328,salut luar biasa,0,"salut, luar biasa👏👏👏👏",salut
2024-11-03T01:30:19Z,@ibrahimwongmalang9708,pidato terbaik sepanjang sejarah reformasi,0,Pidato terbaik sepanjang sejarah Reformasi ❤❤❤,pidato baik sejarah reformasi
2024-11-02T23:30:37Z,@prayogasuradiraga5156,emang iya tanpa teks yabrkalau emang benar tanpa teks si keren bgt,0,emang iya tanpa teks ya?<br>kalau emang benar tanpa teks si keren bgt,emang iya teks yabrkalau emang teks si keren bgt
2024-11-02T22:04:44Z,@AbdulSamah3315,buktikan pincang berantas kkn didepan mu si gibran bukti jelas nepotisme,1,BUKTIKAN PINCANG    BERANTAS KKN    DIDEPAN MU SI GIBRAN   BUKTI JELAS NEPOTISME,buktikan pincang berantas kkn dep mu si gibran bukti nepotisme
2024-11-02T17:06:58Z,@laluslamet,luar biasa semua pemimpin bangsa di hafal di luar kepala,0,Luar biasa semua pemimpin bangsa di hafal di luar kepala,pimpin bangsa hafal kepala
2024-11-02T15:59:10Z,@AbcAbc-sy7fb,sangat menyetu hati rakyat smua,1,sangat menyetu hati rakyat smua,setu hati rakyat smua
2024-11-02T15:08:08Z,@sahrul7345,jika negara ingin makmur jangan buat dam atau bendungandidaerah kami di lunyuk ntb masih sangat membutuh dam untuk mengairi lahan kami dilunyuk sumbawadan kalo negara ingin maju hari bantu para petanisalam hormat dari masarakat kecil nama saya sahnun dari lunyuk sumbawa kalo negara ingin maju dukung petani pada umumy,0,"Jika negara ingin makmur jangan buat dam atau bendungan,didaerah kami di lunyuk NTB masih sangat membutuh dam untuk mengairi lahan kami dilunyuk Sumbawa,dan kalo negara ingin maju hari bantu para petani,,salam hormat dari masarakat kecil nama saya Sahnun dari lunyuk Sumbawa ,kalo negara ingin maju dukung petani pada umumy,,😂😂😂",negara makmur dam bendungandidaerah lunyuk ntb membutuh dam air lahan dilunyuk sumbawadan kalo negara maju bantu petanisalam hormat masarakat nama sahnun lunyuk sumbawa kalo negara maju dukung petan umumy
2024-11-02T15:04:06Z,@sahrul7345,slam hormat dengan persiden yg baru mohon bantuany untuk didaerah lunyuk sumbawa ntbyg sangat membutuhkan air untuk mengairi lahan kami yg dlm kekeringanjika negara ingin mohon para petani dimajuk dgn cara membedung atau membuat dam untuk mengairi lahan kering tersebut salam hormat dari sayasahnun dari lunyuk sumbawa besar ntb,0,"Slam hormat dengan persiden yg baru ,mohon bantuany untuk didaerah lunyuk Sumbawa NTB,yg sangat membutuhkan air untuk mengairi lahan kami yg dlm kekeringan,jika negara ingin mohon para petani dimajuk dgn cara membedung atau membuat dam untuk mengairi lahan kering tersebut ,salam hormat dari saya,Sahnun dari lunyuk Sumbawa besar NTB,,😂😂😂😂",slam hormat persiden yg mohon bantuany daerah lunyuk sumbawa ntbyg membutuhkan air air lahan yg dlm kekeringanjika negara mohon petan dimajuk dgn membedung dam air lahan kering salam hormat sayasahnun lunyuk sumbawa ntb
2024-11-02T13:55:45Z,@sumarnomarno8388,lah paling cuma pidatonya doang prakteknya belum tentu,0,"Lah paling cuma pidatonya doang, prakteknya belum tentu.",pidato doang prakteknya
2024-11-02T13:27:23Z,@Kodokuri,hati saya bergetar beliau orang yg saya tidak kenal orang yg saya tidak pernah melihatnya secara langsung orang yg saya pilih dengan hati dan orang yang saya coblos selama peiodebrsemoga indonesia lebih baik lagi aamiin yra,0,"Hati saya bergetar, beliau orang yg saya tidak kenal, orang yg saya tidak pernah melihatnya secara langsung, orang yg saya pilih dengan hati dan orang yang saya coblos selama 3 peiode<br>Semoga Indonesia lebih baik lagi. Aamiin YRA",hati getar beliau orang yg kenal orang yg langsung orang yg pilih hati orang coblos peiodebrsemoga indonesia aamiin yra
2024-11-02T13:14:00Z,@janinjamin8946,salam dari sabahbrprabowo mantap,0,"❤ Salam dari Sabah,<br>Prabowo mantap",salam sabahbrprabowo mantap
2024-11-02T10:00:54Z,@KarelYanny32,we love you mr prisedent of the republic indonesiakeep being healthy and happy everyday sir prisedentwere very lucky for having a multi talented human being as our leadergod bless indonesia,0,we love you Mr prisedent of the republic indonesia.keep being healthy and happy everyday sir prisedent....we&#39;re very lucky for having a multi talented human being as our leader!God bless Indonesia!,we love you mr prisedent of the republic indonesiakeep being healthy and happy everyday sir prisedentwere very lucky for having a multi talented human being as our leadergod bless indonesia
2024-11-02T06:11:33Z,@IsmaSukadana,ya allah yang maha besar terimakasih bpk perabowo subianto sudah jadi presiden semoga jadi pemimpin sejati,0,ya allah yang maha besar terimakasih bpk perabowo subianto sudah jadi presiden semoga jadi pemimpin sejati🤲✌️👍,ya allah maha terimakasih bpk perabowo subianto presiden moga pimpin sejati
2024-11-02T04:51:50Z,@Anggayuka8968,pak sy mau cerita kmrn tgl november saya mengurus surat numpang nikah di kua kecamatan jatinegara jakarta timur soal pelayanan sih normal smua cm ada bbrp yg kami dimintai sumbangan sukarela tp yg bikin hati sy sedih campur kesal itu bangunan kua udh hampir roboh pak bnyk kerusakan disana sini saya ngebayangin gmn klo lg ad org yg akad nikah disitu malah ketimpa plafon lapuk,0,"Pak, sy mau cerita. Kmrn  tgl 1 november 2024 saya mengurus surat numpang nikah di KUA kecamatan jatinegara jakarta timur. Soal pelayanan sih normal smua, cm ada bbrp yg kami dimintai sumbangan sukarela. Tp yg bikin hati sy sedih campur kesal, itu bangunan KUA udh hampir roboh pak. Bnyk kerusakan disana sini. Saya ngebayangin gmn klo lg ad org yg akad nikah disitu malah ketimpa plafon lapuk 😢",sy cerita kmrn tgl november urus surat numpang nikah kua camat jatinegara jakarta timur layan sih normal smua cm bbrp yg sumbang sukarela tp yg bikin hati sy sedih campur kesal bangun kua udh roboh bnyk rusak sana ngebayangin gmn klo lg ad org yg akad nikah situ timpa plafon lapuk
2024-11-02T04:20:41Z,@partilahpartilah8927,bicara dan hati insya alloh sejalan isi pemikiran yg pak presiden ri mantap,0,Bicara dan hati insya Alloh sejalan isi pemikiran yg pak presiden RI 2024 mantap 👍👍,bicara hati insya alloh sejalan isi pikir yg presiden ri mantap
2024-11-02T03:21:38Z,@YunisVilly-iy6uz,hantam semua korupsi pak mereka yang menghancurkan negara kita,0,Hantam semua korupsi pak mereka yang menghancurkan negara kita,hantam korupsi menghancurkan negara
2024-11-02T03:20:09Z,@YunisVilly-iy6uz,pak jujur saya katakan bahwa saya tidak memilih bapak tetapi langkah yang bapak buat meneteskan air mata saya pak terimakasih pak prabowo,0,Pak jujur saya katakan bahwa saya tidak memilih bapak tetapi langkah yang bapak buat meneteskan air mata saya pak terimakasih pak prabowo,jujur pilih langkah meneteskan air mata terimakasih prabowo
2024-11-02T00:49:09Z,@ImasYulianti-te2pe,setelah saya mendengarkan pidatonya saya merasa harus jdi nasionalis,0,Setelah saya mendengarkan pidatonya saya merasa harus jdi Nasionalis,mendengarkan pidato jdi nasionalis
2024-11-01T15:34:53Z,@RosidaSida-e8e,assalamualaikum maafselama ini kami tidak pernah kena bantuan apa dari anak sy sekolah sampai hari inikk dalam satu rumah sampai sekarang belum berpisah dampai hari ini maaf klau aku sudah lancang brkata katapda bpk negara,0,"Assalamualaikum maaf,selama ini kami tidak pernah kena bantuan apa,2 dari anak sy sekolah sampai hari ini,4kk dalam satu rumah sampai sekarang belum berpisah dampai hari ini ma,af klau aku sudah lancang brkata kata,pda bpk negara.",assalamualaikum maafselama kena bantu anak sy sekolah inikk rumah pisah dampai maaf klau lancang brkata katapda bpk negara
2024-11-01T15:24:54Z,@RosidaSida-e8e,assalamualaikum aku berharap bpak negara sukses menjalankan tugas sebagai amanah semoga allah memberikan bpk kekuatan kesehatan keselamatan dunia akhirat amiiiiin,0,"Assalamualaikum aku berharap bpak negara sukses menjalankan tugas sebagai amanah, semoga Allah memberikan BPK kekuatan kesehatan keselamatan dunia akhirat amiiiiin 🤲🤲🤲",assalamualaikum harap bpak negara sukses menjalankan tugas amanah moga allah bpk kuat sehat selamat dunia akhirat amiiiiin
2024-11-01T15:08:49Z,@RosidaSida-e8e,assalamualaikum sungguh luar biasa pidato bpak negara semoga allah memberikan bpk kesehatan kekuatan keselamatan dunia akhirat amiiiiin,0,"Assalamualaikum sungguh luar biasa pidato bpak negara, semoga Allah memberikan BPK kesehatan kekuatan keselamatan dunia akhirat amiiiiin 🤲🤲🤲",assalamualaikum sungguh pidato bpak negara moga allah bpk sehat kuat selamat dunia akhirat amiiiiin
2024-11-01T14:16:36Z,@sunengsih8874,walikumsalam wr wb pak presindetku,0,Walikumsalam wr wb pak presindetku ❤,walikumsalam wr wb presindetku
2024-11-01T14:15:12Z,@kopilubuk86,rakyat dan mahasiswa meminta brhidup petrus penembak misteriusbrhidup petrusbrhidup petrusbrrakyat dan mahasiswa meminta brhidup petrus penembak misteriusbrhidup petrusbrhidup petrus,0,Rakyat dan Mahasiswa meminta :<br>Hidup Petrus (Penembak Misterius)<br>Hidup Petrus<br>Hidup Petrus<br>Rakyat dan Mahasiswa meminta :<br>Hidup Petrus (Penembak Misterius)<br>Hidup Petrus<br>Hidup Petrus,rakyat mahasiswa brhidup petrus embak misteriusbrhidup petrusbrhidup petrusbrrakyat mahasiswa brhidup petrus embak misteriusbrhidup petrusbrhidup petrus
2024-11-01T13:17:29Z,@agentv7543,selamat menjabat quotthe dancing generalquot,0,Selamat menjabat &quot;The Dancing General&quot;,selamat jabat quotthe dancing generalquot
2024-11-01T11:10:23Z,@killerx_reo9452,preeet hapal semua hahahaha,0,Preeet hapal semua hahahaha,preeet hapal hahahaha
2024-11-01T10:59:24Z,@nurlihusna9087,ya allahtlg tuntun lh perjuangan pemimpin negara kami yg br inibrjadikanlah beliau pemimpin yg slalu berjalan di jalanmuyg amanhbrpresiden pintarpidato yg membuat kita merindingsmoga tdk hanya harapansmoga jd kenyataanapa yg beliau katakanaamiinyrb,0,Ya Allah.tlg tuntun lh perjuangan pemimpin negara kami yg br ini.<br>Jadikanlah beliau pemimpin yg slalu berjalan di jalanMu.yg amanh.<br>Presiden pintar.pidato yg membuat kita merinding.smoga tdk hanya harapan.smoga jd kenyataan.apa yg beliau katakan..Aamiinyrb,ya allahtlg tuntun lh perjuangan pimpin negara yg br inibrjadikanlah beliau pimpin yg slalu berjalan jalanmuyg amanhbrpresiden pintarpidato yg merindingsmoga tdk harapansmoga jd kenyataanapa yg beliau katakanaamiinyrb
